Barcode,Main language,Product name,Quantity,Brands,Categories,Labels,Origins of ingredients,Ingredients list,Allergens,Traces,Energy (kJ) for 100 g / 100 ml,Energy (kcal) for 100 g / 100 ml,Fat for 100 g / 100 ml,Saturated fat for 100 g / 100 ml,Carbohydrates for 100 g / 100 ml,Sugars for 100 g / 100 ml,Fiber for 100 g / 100 ml,Proteins for 100 g / 100 ml,Salt for 100 g / 100 ml,Fruits‚ vegetables‚ nuts and rapeseed‚ walnut and olive oils for 100 g / 100 ml,Fruits‚ vegetables and nuts - dried for 100 g / 100 ml,Recycling instructions and/or packaging information,Link to front product photo,Link to ingredients list photo,Link to nutrition facts table photo,Link to recycling instructions and/or packaging information photo,Type of the product photo,Abbreviated product name,Common name,Serving size,Packaging,Countries,Stores,Product taken off the market,Withdrawal date,Traceability codes,Recycling instructions - To recycle,Recycling instructions - To discard,Producer product identifier,Producer version identifier,Net weight,Drained weight,Volume,Brand owner,Periods after opening,Origin of the product and/or its ingredients,Manufacturing or processing places,Producer,Sodium for 100 g / 100 ml,Alcohol for 100 g / 100 ml,Packaging 1 - Number of units,Packaging 1 - Shape,Packaging 1 - Material,Packaging 1 - Recycling,Packaging 1 - Weight of one empty unit,Packaging 1 - Quantity of product contained per unit,Packaging 2 - Number of units,Packaging 2 - Shape,Packaging 2 - Material,Packaging 2 - Recycling,Packaging 2 - Weight of one empty unit,Packaging 2 - Quantity of product contained per unit,Packaging 3 - Number of units,Packaging 3 - Shape,Packaging 3 - Material,Packaging 3 - Recycling,Packaging 3 - Weight of one empty unit,Packaging 3 - Quantity of product contained per unit,Packaging 4 - Number of units,Packaging 4 - Shape,Packaging 4 - Material,Packaging 4 - Recycling,Packaging 4 - Weight of one empty unit,Packaging 4 - Quantity of product contained per unit,Packaging 5 - Number of units,Packaging 5 - Shape,Packaging 5 - Material,Packaging 5 - Recycling,Packaging 5 - Weight of one empty unit,Packaging 5 - Quantity of product contained per unit,Conservation conditions,Warning,Preparation,Nutri-Score score,Nutri-Score,NOVA group,Recipe idea,Customer service,Link to the product page on the official site of the producer,Link to other product photo
59642006451,English,"Extra Sour Bubble Gum, Extra Sour",1 piece,,29,,,"Sugar, Dextrose Corn Syrup, Cum Base, Citric Acid, Artificial Flavors, Tapioca Dextrin, Artificial Colors (Fd&C Red 40, Yellow 5, Yellow 6, Blue 1), Corn Starch, Bht (To Maintain Freshness).",,,1494.6876,357.0,0.0,,85.7,71.4,,0.0,0.0,,,,,,,,,,,g,,,,,,,,,,,,,,Cry Baby,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4099100124323,English,"Tangerine Sparkling Water, Tangerine",12 OZA,,29,,,Filtered Carbonated Water And Natural Flavors.,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,ml,,,,,,,,,,,,,,Pur Aqua,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4099100074314,English,"Steak And Cheddar Cheese In A Crust Hot Stuffed Sandwiches, Steak And Cheddar",1 sandwich,,29,,,"Water, Enriched Wheat Flour (Wheat Flour, Malted Barley Flour, Niacin, Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Beef Strips (Beef, Water, Dextrose, Food Starch - Modified, Salt, Sodium Phosphates Spices [Celery Seed], Tomato Powder, Hydrolyzed Soy Protein, Garlic And Onion Powder, Autolyzed Yeast Extract, Caramel Color, Spice Extractive), Cheddar Cheese (Pasteurized Milk, Cheese Cultures, Salt, Enzymes, Annatto [Coloring]), Whole Milk Powder Hydrogenated Soybean Oil, Soybean Oil, Food Starch - Modified, Cheese Seasoning (Maltodextrin, Whey, Dehydrated Cheddar And Blue Cheese [(Pasteurized Milk, Cheese Cultures, Salt, Enzymes), Whey, Buttermilk Lactic Acid], Buttermilk, Salt, Sugar, Natural Flavors, Garlic Powder, Lactic Acid, Annatto And Turmeric [Color], Citric Acid), Whey, Topping Seasoning (Bread Crumbs [Enriched Wheat Flour (Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid)], Dehydrated Garlic, Tomato Powder, Spice, Dextrose, Onion Powder, Maltodextrin, Dehydrated Parsley, Corn Syrup Sugar, Citric Acid, Yeast, Sodium Stearoyl Lactylate, Calcium Propionate [Preservative]), Sugar, Whey Protein Isolate, Garlic Butter Flavor (Canola Oil, Natural Flavor), Dough Conditioner (Calcium Sulfate, Salt, L-Cysteine Hydrochloride, Garlic Powder, Tricalcium Phosphate, Enzymes [Wheat]), Yeast, Beef Type Flavor (Beef Flavor, Maltodextrin, Tricalcium Phosphate), Salt, Egg Whites, Soy Flour, Annatto Extract (Color).",,,1113.6888,266.0,12.5,7.03,28.1,4.69,,9.38,0.88,,,,,,,,,,,g,,,,,,,,,,,,,,Bremer,,,,,0.352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4099100143904,English,2% Reduced Fat Milk,1 cup,,29,,,"Reduced Fat Milk, Vitamin A Palmitate, Vitamin D3.",,,230.274,55.0,2.12,1.27,5.51,5.08,,3.39,0.1325,,,,,,,,,,,ml,,,,,,,,,,,,,,Friendly Farms,,,,,0.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7503028021291,English,Fresh Frozen Shrimp,4 ONZ,,29,,,"Sodium Metabisulphite,Shrimp, Salt And Sodium Metabisulfite (As Preservative).",,,447.9876,107.0,1.79,0.0,0.89,0.0,,20.5,0.38,,,,,,,,,,,g,,,,,,,,,,,,,,Los Cabos,,,,,0.152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7702489001006,English,"Original Cheese Snacks, Original","0,52 ONZ",,29,,,"Yucca Starch, Cheese, (Milk, Salt And Rennet), Eggs, Artificial Colors, (Fd&C Yellow # 5), Contains Tartrazine, Milk, Egg.",,,1674.72,400.0,3.33,0.0,80.0,0.0,,,3.325,,,,,,,,,,,g,,,,,,,,,,,,,,Compania Nacional De Pasabocas Piquitos S.A.S.,,,,,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8187801017480,English,"White Cheddar Puffs Baked Corn Snack, White Cheddar",1 ONZ,,29,,,"Corn Meal, Sunflower Oil Corn Starch, Whey, Salt, Buttermilk, Cheddar Cheese Powder (Cultured Milk, Salt, Enzymes), Sugar, Natural Flavor, Cream.",,,2093.4,500.0,25.0,3.57,64.3,7.14,,7.14,2.5,,,,,,,,,,,g,,,,,,,,,,,,,,Angie'S,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4099100162363,English,"Fruit Punch Flavored Juice Drink From Concentrate, Fruit",1 box,,29,,,"Water, Organic Apple Juice Concentrate, Organic Natural Flavor, Organic Lemon Juice Concentrate, Organic Monk Fruit Extract, Organic Rebaudioside (Organic Stevia Leaf Extract), Natural Flavor.",,,8.3736,2.0,0.0,,0.5,0.5,,0.0,0.0,,,,,,,,,,,ml,,,,,,,,,,,,,,Pur Aqua,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4099100162356,English,"Watermelon Flavored Juice Drink From Concentrate, Watermelon",1 box,,29,,,"Water, Organic Apple Juice Concentrate, Organic Natural Flavor, Organic Lemon Juice Concentrate, Organic Monk Fruit Extract, Organic Rebaudioside (Organic Stevia Leaf Extract), Natural Flavor.",,,8.3736,2.0,0.0,,0.5,0.5,,0.0,0.0,,,,,,,,,,,ml,,,,,,,,,,,,,,Pur Aqua,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628834166763,English,"Apple Cinnamon Spice Cake, Apple Cinnamon Spice",1 Slice,,29,,,"Cake: Enriched Bleached Wheat Flour (Wheat Flour, Niacin, Reduced Iron, Benzoyl Peroxide, Ascorbic Acid, Thiamine Mononitrate, Riboflavin, Alpha Amylase, Folic Acid, Chlorine), Granulated Cane Sugar, Liquid Whole Eggs, Water, Partially Skimmed Milk, Margarine (Soybean Oil, Palm Oil, Water, Salt, Whey Powder [Milk], Vegetable Monoglycerides, Soy Lecithin, Natural Flavor, Annatto Extract [Color], Turmeric [Added For Color], Vitamin A Palmitate, Vitamin D3), Vegetable Oil, (Canola/Soy), Baking Powder (Sodium Acid Pyrophosphate, Sodium Bicarbonate, Corn Starch, Monocalcium Phosphate, Calcium Sulfate), Food Starch-Modified, Vegetable Shortening (Canola Oil, Palm Oil, Modified Palm And Palm Kernel Oils, Monoglycerides, Polysorbate 60), Artificial And Natural Flavor, Whey Powder (Milk), Cinnamon, Salt, Rice Starch, Citrus Fiber, Soy Lecithin, Dextrose Potassium Sorbate [Preservative], Cellulose Gum, Gum Arabic, Xanthan Gum, Molasses, Baking Soda, Cloves, Nutmeg And Ginger. Icing: Icing Sugar, Apple Filling (Apples, Water, Sugar, Modified Corn Starch, Potassium Sorbate [Preservative], Sodium Metabisulphite [Preservative], Salt, Cinnamon, Gellan Gum, Citric Acid, Propylene Glycol, Xanthan Gum, Natural Flavors), Vegetable Shortening (Canola Oil, Palm Oil, Modified Palm And Palm Kernel Oils, Monoglycerides, Polysorbate 60), Water, Glucose Syrup, Non Fat Dry Milk, Artificial Flavor, Salt.",,,1323.0288,316.0,16.5,5.7,40.5,32.9,,2.53,0.98,,,,,,,,,,,g,,,,,,,,,,,,,,Niche Bakers (U.S.A) Corp.,,,,,0.392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4099100002089,English,"Original Bratwurst, Original",1 Grilled Link | null,,29,,,"Pork, Water, Contains Less Than 2% Of Corn Syrup, Salt, Dextrose, Flavorings, Bha, Propyl Gallate, Citric Acid.",,,1415.1384,338.0,26.2,8.75,3.75,2.5,,20.0,2.375,,,,,,,,,,,g,,,,,,,,,,,,,,Not A Branded Item,,,,,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4099100143850,English,Vitamin D Whole Milk,1 cup,,29,,,"Milk, Vitamin D3.",,,267.9552,64.0,3.39,2.12,5.08,5.08,,3.39,0.1325,,,,,,,,,,,ml,,,,,,,,,,,,,,Friendly Farms,,,,,0.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7487036280281,English,"Yellow Corn Tortillas De Maiz, Yellow Corn",1 Tortil'a,,29,,,"Corn, Water And Lime.",,,883.4148,211.0,2.64,0.0,42.3,0.0,,5.29,0.0,,,,,,,,,,,g,,,,,,,,,,,,,,Northgate Markets,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7503016555081,English,"Habanero Hot Sauce, Habanero Hot",1 tsp,,29,,,"Water, Acetic Acid, Habanero Pepper, Salt, Spices, Xanthan Gum, Sodium Benzoate (As A Preservative , Sodium Metabisulfite, Citric Acid And Monosodium Glutamate.",,,0.0,0.0,0.0,,0.0,,,0.0,5.0,,,,,,,,,,,ml,,,,,,,,,,,,,,Wichos Foods S. De R L. De C.V. Bvtd.,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4099100024661,English,"Original Syrup, Original",2 Tbsp,,29,,,"Corn Syrup, High Fructose Corn Syrup, Water. Contains 2% Or Less Of: Cellulose Gum, Salt, Natural And Artificial Flavor, Caramel Color, Sodium Benzoate And Sorbic Acid (Preservatives), Sodium Hexametaphosphate, Mono And Diglycerides.",,,1394.2043999999999,333.0,0.0,,86.7,53.3,,0.0,0.4175,,,,,,,,,,,ml,,,,,,,,,,,,,,Aunt Maple'S,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6210923144161,English,Humburger Spices,100 GRM,,29,,,Cloves - Cinnamon Ginger - Cardamom - Nutmeg Coriander - Cumin - Basil.,,,1067.634,255.0,3.0,1.0,65.0,1.0,,11.0,0.11,,,,,,,,,,,g,,,,,,,,,,,,,,Algota,,,,,0.044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4050032954400,English,"Hazelnut Cafe-Style Beverage Mix, Hazelnut",2 tbsp,,29,,,"Ingredients: Sugar, Nondairy Creamer [Corn Syrup Solids, Hydrogenated Coconut Oil, Sodium Caseinate (From Milk), Dipotassium Phosphate, Mono- And Diglycerides, Artificial Flavor], Instant Coffee, Maltodextrin, Contains Less Than 2% Of Natural And Artificial Flavor, Sodium Citrate, Silicon Dioxide.",,,1875.6863999999998,448.0,13.8,,,,,,,,,,,,,,,,,g,,,,,,,,,,,,,,Maxwell House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627265011673,English,Gujarati Roti Bread,1 Roti,,29,,,"Wheat Flour, Water, Non Hydrogenated Margarine (Canola And/Or Soy And/Or Palm Oil), Wheat Gluten, Sugar, Salt, Mono & Diglycerides - Plant Source, Sodium Bicarbonate, Xanthan Gum, Preservatives (Calcium Propionate, Posassium Sorbate, Fumaric Acid) And Modified Milk Ingredients.",,,1071.8208,256.0,7.69,2.56,38.5,5.13,,10.3,1.2175,,,,,,,,,,,g,,,,,,,,,,,,,,Crispy Just Baked!,,,,,0.487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685757208246,English,Mazafati Dates,8 Pieces,,29,,,Dates,,,1193.238,285.0,0.5,0.0,75.0,65.0,,2.0,0.0,,,,,,,,,,,g,,,,,,,,,,,,,,Sadaf,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5903111175108,English,"Okragte Tortowe Wafle, Okragte",1 piece,,29,,,"Wheat Flour, Canola Oil, Wheat Starch, Soy Lecithin, Ammonium Carbonates, Sodium Carbonates, Salt.",,,1611.918,385.0,7.69,0.0,76.9,0.0,,7.69,0.385,,,,,,,,,,,g,,,,,,,,,,,,,,Eurowafel,,,,,0.154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8212190020412,English,"Strawberry Mousse Desserts, Strawberry",1 Cup,,29,,,"Cream Mixture (Cream, Skim Milk, Vegetable Oils [Palm And Palm Kernel], Sugar, Water, Corn Starch, Mono- And Diglycerides [Emulsifier]), Strawberry Filling (Strawberries, Sugar, Water, Modified Corn Starch, Citric Acid, Potassium Sorbate), Cookie Crumbles (Wheat Flour, Sugar, Vegetable Oils [Palm And Canola], Diphosphates, Sodium Carbonates, Salt, Cinnamon), Water, White Chocolate (Sugar, Whole Milk Powder, Cocoa Butter, Sunflower Lecithin [Emulsifier], Natural Vanilla Flavor), Sugar, Beef Gelatin, Natural Vanilla Flavor, Salt.",,,1323.0288,316.0,15.8,10.5,40.4,31.6,,1.75,0.57,,,,,,,,,,,g,,,,,,,,,,,,,,Delici,,,,,0.228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4607002991587,English,"Russian Style Tomatoes, Russian Style",1.5 ONZ,,29,,,"Tomatoes, Water,Sugar,Salt, Acetic Acid,Dill,Garlic, Calcium Chloride, Black Pepper, Bay Leaf.",,,58.6152,14.0,0.0,0.0,3.49,2.33,,0.0,0.93,,,,,,,,,,,g,,,,,,,,,,,,,,Uncle Vanya,,,,,0.372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8006423464704,English,"Assorted Milk Chocolates, Assorted",3 assorted pieces,,29,,,"Sugar, Cocoa Butter, Cocoa Mass, Whole Milk Powder, Hazelnuts (Tree Nut), Vegetable Oil (Coconut (Tree Nut), Palm Kernel, Palm), Whey Powder, Lowfat Cocoa Powder, Skim Milk Powder, Soy Lecithin (Emulsifier), Artificial Flavourings.",,,2281.806,545.0,30.3,18.2,57.6,57.6,,6.06,0.19,,,,,,,,,,,g,,,,,,,,,,,,,,Sorini,,,,,0.076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59642003382,English,"Strawberry Blue Raspberry Lemon Green Apple Sour Bubble Gum, Strawberry Blue Raspberry Lemon Green Apple",1 piece,,29,,,"Sugar, Dextrose, Corn Syrup, Gum Base, Citric Acid, Natural And Artificial Flavors, Glycerine, Artificial Colors (Fd&C Yellow 5, Blue 1, Red 40, Red 40 Lake, Blue 1 Lake), Corn Starch, Bht (To Maintain Freshness).",,,1394.2043999999999,333.0,0.0,,83.3,83.3,,0.0,0.0,,,,,,,,,,,g,,,,,,,,,,,,,,America'S Original,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118226171718,English,"Tropical Sweetened Banana Chips, Almonds, Cashews, Dried Sweetened Mangos, Dried Sweetened Pineapple Trail Mix, Tropical",1/4 cup,,29,,,"Sweetened Banana Chips (Bananas, Coconut Oil, Sugar And Natural Flavor), Almonds, Cashews, Dried Sweetened Mangos (Mangos, Sugar, Citric Acid, Sodium Metabisulfite [For Color Retention], Yellow 6), Dried Sweetened Pineapple (Pineapple, Sugar, Citric Acid, Sodium Metabisulfite [For Color Retention]), Vegetable Oil (Peanut, Cottonseed, Soybean And/Or Sunflower Seed), Sea Salt.",,,2160.3887999999997,516.0,29.0,11.3,54.8,29.0,,6.45,0.565,,,,,,,,,,,g,,,,,,,,,,,,,,Big Win,,,,,0.226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4099100016635,English,"Wild Caught Shrimp Fajita Mix With Peppers, Onions & Spices, Peppers, Onions & Spices",1 cup,,29,,,"Raw Wild Caught Argentine Red Shrimp (Pleoticus Muelleri) [Raw Shrimp, Sodium Metabisulfite (Preservative), Salt], Red Bell Peppers, Green Bell Peppers, Onions, Tex-Mex Seasoning [Salt, Spices (Cumin, Cayenne, Paprika, Pepper, Oregano), Onion, Garlic, Red Pepper, Sugar].",,,209.34,50.0,0.71,0.0,2.84,2.84,,7.8,0.8325,,,,,,,,,,,g,,,,,,,,,,,,,,Fremont [Fish Market],,,,,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-41190-06938-5,English,Mini Stoned Wheat Crackers,15 crackers,,29,,,"Unbleached Wheat Flour, Cracked Wheat, Expeller Pressed Canola Oil, Sea Salt, Yeast And Leavening (Baking Soda).",,,1674.72,400.0,6.67,0.0,80.0,0.0,,10.0,1.8325,,,,,,,,,,,g,,,,,,,,,,,,,,A Shoprite,,,,,0.733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-41190-06940-8,English,"Specialty Flatbread, Specialty",3 crackers,,29,,,"Enriched Wheat Flour (Wheat Flour, Malted Barley Flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Sesame Seeds, Expeller Pressed Canola Oil, Sugar, Minced Onion, Minced Garlic, Sea Salt, Caraway Seeds, Poppy Seeds And Yeast.",,,1745.8955999999998,417.0,9.72,0.0,72.2,5.56,,11.1,2.575,,,,,,,,,,,g,,,,,,,,,,,,,,A Shoprite,,,,,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4099100031010,English,"Beef Barbacoa Beef Slow-Cooked In A Blend Of Tomato, Garlic & Onion, Beef Barbacoa",5 ONZ,,29,,,"Beef, Water, Tomato Paste, Spices, Sea Salt, Ancho Chili Pepper, Onion Powder, Sugar Dehydrated Garlic, Chipotle Powder, Natural Flavor.",,,598.7124,143.0,7.14,2.86,1.43,0.71,,17.9,0.8575,,,,,,,,,,,g,,,,,,,,,,,,,,Park Street Deli,,,,,0.343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6221024993053,English,"Grape Jelly, Grape",1 tbsp,,29,,,"Sugar, Concord Grape Juice, Citric Acid, Fruit Pectin.",,,1046.7,250.0,0.0,,65.0,60.0,,0.0,0.0,,,,,,,,,,,g,,,,,,,,,,,,,,Clover Valley,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
855852008577,English,"Bare Basics Oats, Raisins, Dates, Walnuts, Sesame Seeds Smoothie Fixins'",0.25 cup,,29,,,"Whole Grain Rolled Oats, Dried Raisins (Sunflower Oil), Oat Date Pieces (Oat Flour Covering), Walnuts, Sesame Seeds.",,,1674.72,400.0,12.5,2.5,62.5,22.5,,12.5,0.1875,,,,,,,,,,,g,,,,,,,,,,,,,,Aurora Natural,,,,,0.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853544005423,English,"Cheddar Hand Crafted Uncured Italian Salami, Cheddar",1 ONZ,,29,,,"Pork, Cheddar Cheese [Milk, Cheese Cultures, Salt, Enzymes], Sea Salt, Natural Flavors, Organic Spices, Sugars, Organic Garlic, Lactic Acid Starter Cultures [In Beef Casing]",,,1494.6876,357.0,25.0,8.93,0.0,0.0,,28.6,4.275,,,,,,,,,,,g,,,,,,,,,,,,,,Murray'S,,,,,1.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38000162367,English,Kellogg Apple Jacks .9Oz 100Ct,1 Pouch,,29,,,"Sugar, Corn Flour Blend (Whole Grain Yellow Corn Flour, Degerminated Yellow Corn Flour), Wheat Flour, Whole Grain Oat Flour, Modified Food Starch, Oat Fiber, Soluble Corn Fiber, Contains 2% Or Less Of Vegetable Oil (Hydrogenated Coconut, Soybean And/Or Cottonseed, Partially Hydrogenated Soybean And/Or Cottonseed), Salt, Milled Corn, Dried Apples, Apple Juice Concentrate, Cornstarch, Cinnamon, Modified Corn Starch, Natural Flavor, Yellow 6, Baking Soda, Turmeric Extract Color, Blue 1, Red 40, Bht For Freshness.  Vitamins And Minerals: Vitamin C (Sodium Ascorbate And Ascorbic Acid), Niacinamide, Reduced Iron, Zinc Oxide, Vitamin B6 (Pyridoxine Hydrochloride), Vitamin B2 (Riboflavin), Vitamin A Palmitate, Vitamin B1 (Thiamin Hydrochloride), Folic Acid, Vitamin B12, Vitamin D3.",,,1549.116,370.0,3.7,1.9,87.8,35.9,,5.2,1.305,,,,,,,,,,,g,,,,,,,,,,,,,,Kellogg Company Us,,,,,0.522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84059100010,English,Gardenburger Gb Veggie Burgers Black Bean 3Oz 48Ct,1 Patty,,29,,,"Water, Cooked Black Beans (Black Beans, Water), Cooked Brown Rice (Water, Brown Rice), Soy Protein Concentrate, Onions, Whole Kernel Corn, Soy Protein Isolate, Green Chiles, Canola Oil, Contains Two Percent Or Less Of Salt, Bulgur Wheat, Spices, Red Bell Peppers, Black Bean Powder, Methylcellulose, Yeast Extract, Sugar, Onion Powder, Tomato Powder, Caramel Color, Natural Flavor, Garlic Powder, Paprika (Color), Turmeric (Color).",,,468.9216,112.0,3.0,0.3,16.9,1.5,,10.8,1.9025,,,,,,,,,,,g,,,,,,,,,,,,,,Kellogg Company Us,,,,,0.761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10030100800337,English,Keebler Cones Waffle Cone 264Ct,1 Cone,,29,,,"Bleached And Enriched Flour (Wheat Flour, Niacin, Reduced Iron, Thiamin Mononitrate [Vitamin B1], Riboflavin [Vitamin B2], Folic Acid), Sugar, Contains Two Percent Or Less Of Partially Hydrogenated Soybean And/Or Cottonseed Oil, Oat Fiber, Soy Lecithin, Salt.",,,1771.0164,423.0,5.0,0.8,88.0,31.0,,6.0,0.3825,,,,,,,,,,,g,,,,,,,,,,,,,,Kellogg Company Us,,,,,0.153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10030100800467,English,Keebler Cones Waffle Bowl 60Ct,1 Cone,,29,,,"Bleached And Enriched Flour (Wheat Flour, Niacin, Reduced Iron, Thiamin Mononitrate [Vitamin B1], Riboflavin [Vitamin B2], Folic Acid), Sugar, Partially Hydrogenated Soybean And/Or Cottonseed Oil, Contains Two Percent Or Less Of Soy Lecithin, Salt.",,,1775.2032,424.0,5.3,0.9,87.7,31.6,,6.5,0.3725,,,,,,,,,,,g,,,,,,,,,,,,,,Kellogg Company Us,,,,,0.149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10030100800344,English,Keebler Cones Waffle Cone 264Ct,1 Cone,,29,,,"Bleached And Enriched Flour (Wheat Flour, Niacin, Reduced Iron, Thiamin Mononitrate [Vitamin B1], Riboflavin [Vitamin B2], Folic Acid), Sugar, Contains Two Percent Or Less Of Partially Hydrogenated Soybean And/Or Cottonseed Oil, Oat Fiber, Soy Lecithin, Salt.",,,1771.0164,423.0,5.0,0.8,88.0,31.0,,6.0,0.3825,,,,,,,,,,,g,,,,,,,,,,,,,,Kellogg Company Us,,,,,0.153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642205513826,English,Honeysuckle White Boneless Turkey Roast With Gravy Packet,4 oz.,,29,,,"Turkey Breast, Turkey Broth, Contains Less Than 2% Salt, Sugar, Brown Sugar, Natural Flavor. Gravy Ingredients Water, Rice Flour, Salt, Modified Corn Starch, Autolyzed Yeast Extract, Onion Powder, Sugar, Garlic Powder, Vegetable Gums (Guar, Xanthan, And Carob Bean Gums), Cooked Chicken Fat, Natural Flavors (Including Turkey Stock), Spices, Caramel Color, Disodium Inosinate, Disodium Guanylate.",,,,,2.5,0.5,1.0,1.0,,23.0,1.075,,,,,,,,,,,g,,,,,,,,,,,,,,Cargill,,,,,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24100130580,English,Sunshine Krispy Saltines .4Oz,1 Package,,29,,,"Enriched Flour (Wheat Flour, Niacin, Reduced Iron, Vitamin B1 [Thiamin Mononitrate], Vitamin B2 [Riboflavin], Folic Acid), Soybean Oil With Tbhq For Freshness, Salt, Corn Syrup, Contains 2% Or Less Of Leavening (Baking Soda, Yeast), Soy Lecithin.",,,1741.7087999999999,416.0,8.5,1.3,76.4,3.0,,10.1,3.75,,,,,,,,,,,g,,,,,,,,,,,,,,Kellogg Company Us,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10030100800382,English,Keebler Cones Waffle Cone 216Ct,1 Cone,,29,,,"Bleached And Enriched Flour (Wheat Flour, Niacin, Reduced Iron, Thiamin Mononitrate [Vitamin B1], Riboflavin [Vitamin B2], Folic Acid), Sugar, Contains Two Percent Or Less Of Partially Hydrogenated Soybean And/Or Cottonseed Oil, Oat Fiber, Soy Lecithin, Salt.",,,1771.0164,423.0,5.0,0.8,88.0,31.0,,6.0,0.3825,,,,,,,,,,,g,,,,,,,,,,,,,,Kellogg Company Us,,,,,0.153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10030100800429,English,Keebler Cones Waffle Cone Confetti 198Ct,1 Cone,,29,,,"Bleached And Enriched Flour (Wheat Flour, Niacin, Reduced Iron, Thiamin Mononitrate [Vitamin B1], Riboflavin [Vitamin B2], Folic Acid), Sugar, Contains Two Percent Or Less Of Partially Hydrogenated Soybean And/Or Cottonseed Oil, Oat Fiber, Soy Lecithin, Salt.",,,1720.7748,411.0,4.1,0.7,87.4,35.0,,6.2,0.6,,,,,,,,,,,g,,,,,,,,,,,,,,Kellogg Company Us,,,,,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
